route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
39,26FE23-MABlock-Weekday-21,29446141,39 W Britannia To Meadowvale,,1,2758261,390170,1,1
39,26FE23-MABlock-Weekday-21,29446142,39 W Britannia To Meadowvale,,1,2758240,390170,1,1
39,26FE23-MABlock-Weekday-21,29446143,39 W Britannia To Meadowvale,,1,2758262,390170,1,1
39,26FE23-MABlock-Weekday-21,29446144,39 W Britannia To Meadowvale,,1,2758235,390170,1,1
39,26FE23-MABlock-Weekday-21,29446145,39 W Britannia To Meadowvale,,1,2758260,390170,1,1
39,26FE23-MABlock-Weekday-21,29446146,39 W Britannia To Meadowvale,,1,2758243,390170,1,1
39,26FE23-MABlock-Weekday-21,29446147,39 W Britannia To Meadowvale,,1,2758239,390170,1,1
39,26FE23-MABlock-Weekday-21,29446148,39 W Britannia To Meadowvale,,1,2758244,390170,1,1
39,26FE23-MABlock-Weekday-21,29446149,39 W Britannia To Meadowvale,,1,2758236,390170,1,1
39,26FE23-MABlock-Weekday-21,29446150,39 W Britannia To Meadowvale,,1,2758261,390170,1,1
39,26FE23-MABlock-Weekday-21,29446151,39 W Britannia To Meadowvale,,1,2758245,390170,1,1
39,26FE23-MABlock-Weekday-21,29446152,39 W Britannia To Meadowvale,,1,2758240,390170,1,1
39,26FE23-MABlock-Weekday-21,29446153,39 W Britannia To Meadowvale,,1,2758262,390170,1,1
39,26FE23-MABlock-Weekday-21,29446154,39 W Britannia To Meadowvale,,1,2758235,390170,1,1
39,26FE23-MABlock-Weekday-21,29446155,39 W Britannia To Meadowvale,,1,2758260,390170,1,1
39,26FE23-MABlock-Weekday-21,29446156,39 W Britannia To Meadowvale,,1,2758243,390170,1,1
39,26FE23-MABlock-Weekday-21,29446157,39 W Britannia To Meadowvale,,1,2759268,390171,1,1
39,26FE23-MABlock-Weekday-21,29446158,39 W Britannia To Meadowvale,,1,2758244,390171,1,1
39,26FE23-MABlock-Weekday-21,29446159,39 W Britannia To Meadowvale,,1,2758261,390171,1,1
39,26FE23-MABlock-Weekday-21,29446160,39 W Britannia To Meadowvale,,1,2758262,390171,1,1
39,26FE23-MABlock-Weekday-21,29446161,39 W Britannia To Meadowvale,,1,2758260,390171,1,1
39,26FE23-MABlock-Weekday-21,29446162,39 W Britannia To Meadowvale,,1,2759268,390171,1,1
39,26FE23-MABlock-Weekday-21,29446163,39 W Britannia To Meadowvale,,1,2759273,390171,1,1
39,26FE23-MABlock-Weekday-21,29446164,39 W Britannia To Meadowvale,,1,2759278,390171,1,1
39,26FE23-MABlock-Weekday-21,29446165,39 W Britannia To Meadowvale,,1,2758260,390171,1,1
39,26FE23-MABlock-Weekday-21,29446166,39 W Britannia To Meadowvale,,1,2759268,390171,1,1
39,26FE23-MABlock-Weekday-21,29446167,39 E Britannia To Renforth Station,,0,2758237,390173,1,1
39,26FE23-MABlock-Weekday-21,29446168,39 E Britannia To Renforth Station,,0,2758239,390173,1,1
39,26FE23-MABlock-Weekday-21,29446169,39 E Britannia To Renforth Station,,0,2758236,390173,1,1
39,26FE23-MABlock-Weekday-21,29446170,39 E Britannia To Renforth Station,,0,2758238,390173,1,1
39,26FE23-MABlock-Weekday-21,29446171,39 E Britannia To Renforth Station,,0,2758240,390173,1,1
39,26FE23-MABlock-Weekday-21,29446172,39 E Britannia To Renforth Station,,0,2758241,390173,1,1
39,26FE23-MABlock-Weekday-21,29446173,39 E Britannia To Renforth Station,,0,2758235,390173,1,1
39,26FE23-MABlock-Weekday-21,29446174,39 E Britannia To Renforth Station,,0,2758242,390173,1,1
39,26FE23-MABlock-Weekday-21,29446175,39 E Britannia To Renforth Station,,0,2758260,390173,1,1
39,26FE23-MABlock-Weekday-21,29446176,39 E Britannia To Renforth Station,,0,2758237,390173,1,1
39,26FE23-MABlock-Weekday-21,29446177,39 E Britannia To Renforth Station,,0,2758239,390172,1,1
39,26FE23-MABlock-Weekday-21,29446178,39 E Britannia To Renforth Station,,0,2758236,390172,1,1
39,26FE23-MABlock-Weekday-21,29446179,39 E Britannia To Renforth Station,,0,2758240,390172,1,1
39,26FE23-MABlock-Weekday-21,29446180,39 E Britannia To Renforth Station,,0,2758235,390172,1,1
39,26FE23-MABlock-Weekday-21,29446181,39 E Britannia To Renforth Station,,0,2758260,390172,1,1
39,26FE23-MABlock-Weekday-21,29446182,39 E Britannia To Renforth Station,,0,2758239,390172,1,1
39,26FE23-MABlock-Weekday-21,29446183,39 E Britannia To Renforth Station,,0,2758236,390172,1,1
39,26FE23-MABlock-Weekday-21,29446184,39 E Britannia To Renforth Station,,0,2758240,390172,1,1
39,26FE23-MABlock-Weekday-21,29446185,39 E Britannia To Renforth Station,,0,2758235,390172,1,1
39,26FE23-MABlock-Weekday-21,29446186,39 E Britannia To Renforth Station,,0,2758260,390172,1,1
39,26FE23-MABlock-Weekday-21,29446187,39 E Britannia To Renforth Station,,0,2758243,390173,1,1
39,26FE23-MABlock-Weekday-21,29446188,39 E Britannia To Renforth Station,,0,2758239,390173,1,1
39,26FE23-MABlock-Weekday-21,29446189,39 E Britannia To Renforth Station,,0,2758244,390173,1,1
39,26FE23-MABlock-Weekday-21,29446190,39 E Britannia To Renforth Station,,0,2758236,390173,1,1
39,26FE23-MABlock-Weekday-21,29446191,39 E Britannia To Renforth Station,,0,2758261,390173,1,1
39,26FE23-MABlock-Weekday-21,29446192,39 E Britannia To Renforth Station,,0,2758245,390173,1,1
39,26FE23-MABlock-Weekday-21,29446193,39 E Britannia To Renforth Station,,0,2758240,390173,1,1
39,26FE23-MABlock-Weekday-21,29446194,39 E Britannia To Renforth Station,,0,2758262,390173,1,1
39,26FE23-MABlock-Weekday-21,29446195,39 E Britannia To Renforth Station,,0,2758235,390173,1,1
39,26FE23-MABlock-Weekday-21,29446196,39 E Britannia To Renforth Station,,0,2758260,390173,1,1
39,26FE23-MABlock-Weekday-21,29446197,39 E Britannia To Renforth Station,,0,2758243,390173,1,1
39,26FE23-MABlock-Weekday-21,29446198,39 E Britannia To Renforth Station,,0,2758239,390173,1,1
39,26FE23-MABlock-Weekday-21,29446199,39 E Britannia To Renforth Station,,0,2758244,390173,1,1
39,26FE23-MABlock-Weekday-21,29446200,39 E Britannia To Renforth Station,,0,2758236,390172,1,1
39,26FE23-MABlock-Weekday-21,29446201,39 E Britannia To Renforth Station,,0,2758261,390172,1,1
39,26FE23-MABlock-Weekday-21,29446202,39 E Britannia To Renforth Station,,0,2758240,390172,1,1
39,26FE23-MABlock-Weekday-21,29446203,39 E Britannia To Renforth Station,,0,2758262,390172,1,1
39,26FE23-MABlock-Weekday-21,29446204,39 E Britannia To Renforth Station,,0,2758260,390172,1,1
39,26FE23-MABlock-Weekday-21,29446205,39 E Britannia To Renforth Station,,0,2759268,390172,1,1
39,26FE23-MABlock-Weekday-21,29446206,39 E Britannia To Renforth Station,,0,2759273,390172,1,1
39,26FE23-MABlock-Weekday-21,29446207,39 E Britannia To Renforth Station,,0,2759278,390172,1,1
39,26FE23-MABlock-Weekday-21,29446208,39 E Britannia To Renforth Station,,0,2758260,390172,1,1
39,26FE23-MABlock-Weekday-21,29446209,39 E Britannia To Renforth Station,,0,2759268,390172,1,1
39,26FE23-MABlock-Weekday-21,29446210,39 E Britannia To Renforth Station,,0,2759273,390172,1,1
39,26FE23-MABlock-Weekday-21,29446211,39 E Britannia To Renforth Station,,0,2759278,390172,1,1
39,26FE23-MABlock-Weekday-21,29446212,39 E Britannia To Renforth Station,,0,2758235,390174,1,1
7,26FE23-MABlock-Saturday-22,29392399,7 N Airport To Westwood,,0,2759046,70184,1,1
7,26FE23-MABlock-Saturday-22,29392400,7 S Airport To City Centre,,1,2759047,70183,1,1
7,26FE23-MABlock-Saturday-22,29392401,7 N Airport To Westwood,,0,2759047,70184,1,1
7,26FE23-MABlock-Saturday-22,29392402,7 S Airport To City Centre,,1,2759046,70183,1,1
7,26FE23-MABlock-Saturday-22,29392403,7 N Airport To Westwood,,0,2760465,70184,1,1
7,26FE23-MABlock-Saturday-22,29392404,7 S Airport To City Centre,,1,2760465,70183,1,1
7,26FE23-MABlock-Saturday-22,29392405,7 S Airport To City Centre,,1,2759047,70183,1,1
7,26FE23-MABlock-Saturday-22,29392406,7 N Airport To Westwood,,0,2759046,70184,1,1
7,26FE23-MABlock-Saturday-22,29392407,7 S Airport To City Centre,,1,2759045,70183,1,1
7,26FE23-MABlock-Saturday-22,29392408,7 S Airport To City Centre,,1,2759046,70183,1,1
7,26FE23-MABlock-Saturday-22,29392409,7 S Airport To City Centre,,1,2759045,70183,1,1
7,26FE23-MABlock-Saturday-22,29392410,7 N Airport To Westwood,,0,2760465,70184,1,1
7,26FE23-MABlock-Saturday-22,29392411,7 N Airport To Westwood,,0,2759047,70184,1,1
7,26FE23-MABlock-Saturday-22,29392412,7 N Airport To Westwood,,0,2759045,70184,1,1
7,26FE23-MABlock-Saturday-22,29392413,7 S Airport To City Centre,,1,2760465,70183,1,1
7,26FE23-MABlock-Saturday-22,29392414,7 S Airport To City Centre,,1,2760466,70183,1,1
7,26FE23-MABlock-Saturday-22,29392415,7 S Airport To City Centre,,1,2760466,70183,1,1
7,26FE23-MABlock-Saturday-22,29392416,7 S Airport To City Centre,,1,2759047,70183,1,1
7,26FE23-MABlock-Saturday-22,29392417,7 S Airport To City Centre,,1,2759045,70183,1,1
7,26FE23-MABlock-Saturday-22,29392418,7 N Airport To Westwood,,0,2760466,70184,1,1
7,26FE23-MABlock-Saturday-22,29392419,7 N Airport To Westwood,,0,2759046,70184,1,1
7,26FE23-MABlock-Saturday-22,29392420,7 N Airport To Westwood,,0,2760466,70184,1,1
7,26FE23-MABlock-Saturday-22,29392421,7 N Airport To Westwood,,0,2760466,70184,1,1
7,26FE23-MABlock-Saturday-22,29392422,7 N Airport To Westwood,,0,2759045,70184,1,1
7,26FE23-MABlock-Saturday-22,29392423,7 S Airport To City Centre,,1,2759046,70183,1,1
7,26FE23-MABlock-Saturday-22,29392424,7 N Airport To Westwood,,0,2759047,70184,1,1
7,26FE23-MABlock-Saturday-22,29392425,7 N Airport To Westwood,,0,2760465,70184,1,1
7,26FE23-MABlock-Saturday-22,29392426,7 S Airport To City Centre,,1,2760463,70183,1,1
7,26FE23-MABlock-Saturday-22,29392427,7 N Airport To Westwood,,0,2759045,70184,1,1
7,26FE23-MABlock-Saturday-22,29392428,7 S Airport To City Centre,,1,2760464,70183,1,1
7,26FE23-MABlock-Saturday-22,29392429,7 S Airport To City Centre,,1,2759047,70183,1,1
7,26FE23-MABlock-Saturday-22,29392430,7 N Airport To Westwood,,0,2759046,70184,1,1
7,26FE23-MABlock-Saturday-22,29392431,7 S Airport To City Centre,,1,2759045,70183,1,1
7,26FE23-MABlock-Saturday-22,29392432,7 N Airport To Westwood,,0,2760463,70184,1,1
7,26FE23-MABlock-Saturday-22,29392433,7 S Airport To City Centre,,1,2759043,70183,1,1
7,26FE23-MABlock-Saturday-22,29392434,7 S Airport To City Centre,,1,2759043,70183,1,1
7,26FE23-MABlock-Saturday-22,29392435,7 S Airport To City Centre,,1,2759043,70183,1,1
7,26FE23-MABlock-Saturday-22,29392436,7 N Airport To Westwood,,0,2759043,70184,1,1
7,26FE23-MABlock-Saturday-22,29392437,7 N Airport To Westwood,,0,2760464,70184,1,1
7,26FE23-MABlock-Saturday-22,29392438,7 N Airport To Westwood,,0,2759043,70184,1,1
7,26FE23-MABlock-Saturday-22,29392439,7 N Airport To Westwood,,0,2759047,70184,1,1
7,26FE23-MABlock-Saturday-22,29392440,7 N Airport To Westwood,,0,2759043,70184,1,1
7,26FE23-MABlock-Saturday-22,29392441,7 N Airport To Westwood,,0,2759043,70184,1,1
7,26FE23-MABlock-Saturday-22,29392442,7 S Airport To City Centre,,1,2759046,70183,1,1
7,26FE23-MABlock-Saturday-22,29392443,7 S Airport To City Centre,,1,2760463,70183,1,1
7,26FE23-MABlock-Saturday-22,29392444,7 S Airport To City Centre,,1,2759043,70183,1,1
7,26FE23-MABlock-Saturday-22,29392445,7 N Airport To Westwood,,0,2759045,70184,1,1
7,26FE23-MABlock-Saturday-22,29392446,7 S Airport To City Centre,,1,2759047,70183,1,1
7,26FE23-MABlock-Saturday-22,29392447,7 S Airport To City Centre,,1,2760464,70183,1,1
7,26FE23-MABlock-Saturday-22,29392448,7 N Airport To Westwood,,0,2759046,70184,1,1
7,26FE23-MABlock-Saturday-22,29392449,7 S Airport To City Centre,,1,2759045,70183,1,1
7,26FE23-MABlock-Saturday-22,29392450,7 N Airport To Westwood,,0,2760463,70184,1,1
7,26FE23-MABlock-Saturday-22,29392451,7 S Airport To City Centre,,1,2759042,70183,1,1
7,26FE23-MABlock-Saturday-22,29392452,7 S Airport To City Centre,,1,2759042,70183,1,1
7,26FE23-MABlock-Saturday-22,29392453,7 S Airport To City Centre,,1,2759042,70183,1,1
7,26FE23-MABlock-Saturday-22,29392454,7 S Airport To City Centre,,1,2759042,70183,1,1
7,26FE23-MABlock-Saturday-22,29392455,7 S Airport To City Centre,,1,2759042,70183,1,1
7,26FE23-MABlock-Saturday-22,29392456,7 N Airport To Westwood,,0,2760464,70184,1,1
7,26FE23-MABlock-Saturday-22,29392457,7 N Airport To Westwood,,0,2759042,70184,1,1
7,26FE23-MABlock-Saturday-22,29392458,7 N Airport To Westwood,,0,2759042,70184,1,1
7,26FE23-MABlock-Saturday-22,29392459,7 N Airport To Westwood,,0,2759042,70184,1,1
7,26FE23-MABlock-Saturday-22,29392460,7 N Airport To Westwood,,0,2759042,70184,1,1
7,26FE23-MABlock-Saturday-22,29392461,7 N Airport To Westwood,,0,2759043,70184,1,1
7,26FE23-MABlock-Saturday-22,29392462,7 S Airport To City Centre,,1,2759046,70183,1,1
7,26FE23-MABlock-Saturday-22,29392463,7 S Airport To City Centre,,1,2760463,70183,1,1
7,26FE23-MABlock-Saturday-22,29392464,7 N Airport To Westwood,,0,2759045,70184,1,1
7,26FE23-MABlock-Saturday-22,29392465,7 S Airport To City Centre,,1,2759043,70183,1,1
7,26FE23-MABlock-Saturday-22,29392466,7 N Airport To Westwood,,0,2759042,70184,1,1
7,26FE23-MABlock-Saturday-22,29392467,7 S Airport To City Centre,,1,2760464,70183,1,1
7,26FE23-MABlock-Saturday-22,29392468,7 S Airport To City Centre,,1,2759045,70183,1,1
7,26FE23-MABlock-Saturday-22,29392469,7 S Airport To City Centre,,1,2759042,70183,1,1
7,26FE23-MABlock-Saturday-22,29392470,7 N Airport To Westwood,,0,2760464,70184,1,1
7,26FE23-MABlock-Saturday-22,29392471,7 N Airport To Westwood,,0,2759043,70184,1,1
7,26FE23-MABlock-Saturday-22,29392472,7 N Airport To Westwood,,0,2760463,70184,1,1
7,26FE23-MABlock-Saturday-22,29392473,7 S Airport To City Centre,,1,2760463,70183,1,1
7,26FE23-MABlock-Saturday-22,29392474,7 N Airport To Westwood,,0,2759045,70184,1,1
7,26FE23-MABlock-Saturday-22,29392475,7 S Airport To City Centre,,1,2759041,70183,1,1
7,26FE23-MABlock-Saturday-22,29392476,7 S Airport To City Centre,,1,2759041,70183,1,1
7,26FE23-MABlock-Saturday-22,29392477,7 S Airport To City Centre,,1,2759041,70183,1,1
7,26FE23-MABlock-Saturday-22,29392478,7 S Airport To City Centre,,1,2760464,70183,1,1
7,26FE23-MABlock-Saturday-22,29392479,7 S Airport To City Centre,,1,2759043,70183,1,1
7,26FE23-MABlock-Saturday-22,29392480,7 S Airport To City Centre,,1,2759041,70183,1,1
7,26FE23-MABlock-Saturday-22,29392481,7 S Airport To City Centre,,1,2759041,70183,1,1
7,26FE23-MABlock-Saturday-22,29392482,7 N Airport To Westwood,,0,2759041,70184,1,1
7,26FE23-MABlock-Saturday-22,29392483,7 S Airport To City Centre,,1,2759041,70183,1,1
7,26FE23-MABlock-Saturday-22,29392484,7 N Airport To Westwood,,0,2759042,70184,1,1
7,26FE23-MABlock-Saturday-22,29392485,7 N Airport To Westwood,,0,2759041,70184,1,1
7,26FE23-MABlock-Saturday-22,29392486,7 N Airport To Westwood,,0,2759041,70184,1,1
7,26FE23-MABlock-Saturday-22,29392487,7 N Airport To Westwood,,0,2759041,70184,1,1
7,26FE23-MABlock-Saturday-22,29392488,7 N Airport To Westwood,,0,2759041,70184,1,1
7,26FE23-MABlock-Saturday-22,29392489,7 N Airport To Westwood,,0,2759041,70184,1,1
7,26FE23-MABlock-Saturday-22,29392490,7 N Airport To Westwood,,0,2759041,70184,1,1
7,26FE23-MABlock-Saturday-22,29392491,7 S Airport To City Centre,,1,2759045,70183,1,1
7,26FE23-MABlock-Saturday-22,29392492,7 N Airport To Westwood,,0,2760463,70184,1,1
7,26FE23-MABlock-Saturday-22,29392493,7 S Airport To City Centre,,1,2759042,70183,1,1
7,26FE23-MABlock-Saturday-22,29392494,7 N Airport To Westwood,,0,2759043,70184,1,1
7,26FE23-MABlock-Saturday-22,29392495,7 S Airport To City Centre,,1,2759041,70183,1,1
7,26FE23-MABlock-Saturday-22,29392496,7 N Airport To Westwood,,0,2760464,70184,1,1
7,26FE23-MABlock-Saturday-22,29392497,7 N Airport To Westwood,,0,2759045,70184,1,1
7,26FE23-MABlock-Saturday-22,29392498,7 S Airport To City Centre,,1,2759043,70183,1,1
7,26FE23-MABlock-Saturday-22,29392499,7 S Airport To City Centre,,1,2760463,70183,1,1
7,26FE23-MABlock-Saturday-22,29392500,7 N Airport To Westwood,,0,2759042,70184,1,1
7,26FE23-MABlock-Saturday-22,29392501,7 S Airport To City Centre,,1,2760464,70183,1,1
7,26FE23-MABlock-Saturday-22,29392502,7 N Airport To Westwood,,0,2759041,70184,1,1
7,26FE23-MABlock-Saturday-22,29392503,7 N Airport To Westwood,,0,2760463,70184,1,1
7,26FE23-MABlock-Saturday-22,29392504,7 S Airport To City Centre,,1,2759045,70183,1,1
7,26FE23-MABlock-Saturday-22,29392505,7 N Airport To Westwood,,0,2759043,70184,1,1
7,26FE23-MABlock-Saturday-22,29392506,7 S Airport To City Centre,,1,2759042,70183,1,1
7,26FE23-MABlock-Saturday-22,29392507,7 N Airport To Westwood,,0,2760464,70184,1,1
7,26FE23-MABlock-Saturday-22,29392508,7 S Airport To City Centre,,1,2759041,70183,1,1
7,26FE23-MABlock-Saturday-22,29392509,7 N Airport To Westwood,,0,2759045,70184,1,1
7,26FE23-MABlock-Saturday-22,29392510,7 S Airport To City Centre,,1,2760463,70183,1,1
7,26FE23-MABlock-Saturday-22,29392511,7 S Airport To City Centre,,1,2759043,70183,1,1
7,26FE23-MABlock-Saturday-22,29392512,7 N Airport To Westwood,,0,2759042,70184,1,1
7,26FE23-MABlock-Saturday-22,29392513,7 N Airport To Westwood,,0,2759041,70184,1,1
5,26FE23-MABlock-Saturday-22,29392514,5 S Dixie To Long Branch Go,,1,2759039,50239,1,1
5,26FE23-MABlock-Saturday-22,29392515,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392516,5 S Dixie To Long Branch Go,,1,2759040,50239,1,1
5,26FE23-MABlock-Saturday-22,29392517,5 S Dixie To Long Branch Go,,1,2759038,50239,1,1
5,26FE23-MABlock-Saturday-22,29392518,5 S Dixie To Long Branch Go,,1,2759039,50239,1,1
5,26FE23-MABlock-Saturday-22,29392519,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392520,5 S Dixie To Long Branch Go,,1,2759040,50239,1,1
5,26FE23-MABlock-Saturday-22,29392521,5 S Dixie To Long Branch Go,,1,2759038,50239,1,1
5,26FE23-MABlock-Saturday-22,29392522,5 S Dixie To Long Branch Go,,1,2759027,50239,1,1
5,26FE23-MABlock-Saturday-22,29392523,5 S Dixie To Long Branch Go,,1,2759039,50239,1,1
5,26FE23-MABlock-Saturday-22,29392524,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392525,5 S Dixie To Long Branch Go,,1,2759040,50239,1,1
5,26FE23-MABlock-Saturday-22,29392526,5 S Dixie To Long Branch Go,,1,2759038,50239,1,1
5,26FE23-MABlock-Saturday-22,29392527,5 S Dixie To Long Branch Go,,1,2759027,50239,1,1
5,26FE23-MABlock-Saturday-22,29392528,5 S Dixie To Long Branch Go,,1,2759039,50239,1,1
5,26FE23-MABlock-Saturday-22,29392529,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392530,5 S Dixie To Long Branch Go,,1,2759040,50239,1,1
5,26FE23-MABlock-Saturday-22,29392531,5 S Dixie To Long Branch Go,,1,2759038,50239,1,1
5,26FE23-MABlock-Saturday-22,29392532,5 S Dixie To Long Branch Go,,1,2759027,50239,1,1
5,26FE23-MABlock-Saturday-22,29392533,5 S Dixie To Long Branch Go,,1,2759039,50239,1,1
5,26FE23-MABlock-Saturday-22,29392534,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392535,5 S Dixie To Long Branch Go,,1,2759040,50239,1,1
5,26FE23-MABlock-Saturday-22,29392536,5 S Dixie To Long Branch Go,,1,2759038,50239,1,1
5,26FE23-MABlock-Saturday-22,29392537,5 S Dixie To Long Branch Go,,1,2759027,50239,1,1
5,26FE23-MABlock-Saturday-22,29392538,5 S Dixie To Long Branch Go,,1,2759039,50239,1,1
5,26FE23-MABlock-Saturday-22,29392539,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392540,5 S Dixie To Long Branch Go,,1,2759040,50239,1,1
5,26FE23-MABlock-Saturday-22,29392541,5 S Dixie To Long Branch Go,,1,2759038,50239,1,1
5,26FE23-MABlock-Saturday-22,29392542,5 S Dixie To Long Branch Go,,1,2759027,50239,1,1
5,26FE23-MABlock-Saturday-22,29392543,5 S Dixie To Long Branch Go,,1,2759039,50239,1,1
5,26FE23-MABlock-Saturday-22,29392544,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392545,5 S Dixie To Long Branch Go,,1,2759040,50239,1,1
5,26FE23-MABlock-Saturday-22,29392546,5 S Dixie To Long Branch Go,,1,2759038,50239,1,1
5,26FE23-MABlock-Saturday-22,29392547,5 S Dixie To Long Branch Go,,1,2759027,50239,1,1
5,26FE23-MABlock-Saturday-22,29392548,5 S Dixie To Long Branch Go,,1,2759039,50239,1,1
5,26FE23-MABlock-Saturday-22,29392549,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392550,5 S Dixie To Long Branch Go,,1,2759040,50239,1,1
5,26FE23-MABlock-Saturday-22,29392551,5 S Dixie To Long Branch Go,,1,2759038,50239,1,1
5,26FE23-MABlock-Saturday-22,29392552,5 S Dixie To Long Branch Go,,1,2759027,50239,1,1
5,26FE23-MABlock-Saturday-22,29392553,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392554,5 S Dixie To Long Branch Go,,1,2759038,50239,1,1
5,26FE23-MABlock-Saturday-22,29392555,5 S Dixie To Long Branch Go,,1,2759027,50239,1,1
5,26FE23-MABlock-Saturday-22,29392556,5 S Dixie To Long Branch Go,,1,2759037,50239,1,1
5,26FE23-MABlock-Saturday-22,29392557,5 N Dixie To Cardiff,,0,2759039,50241,1,1
5,26FE23-MABlock-Saturday-22,29392558,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392559,5 N Dixie To Cardiff,,0,2759040,50241,1,1
5,26FE23-MABlock-Saturday-22,29392560,5 N Dixie To Cardiff,,0,2759038,50241,1,1
5,26FE23-MABlock-Saturday-22,29392561,5 N Dixie To Cardiff,,0,2759039,50241,1,1
5,26FE23-MABlock-Saturday-22,29392562,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392563,5 N Dixie To Cardiff,,0,2759040,50241,1,1
5,26FE23-MABlock-Saturday-22,29392564,5 N Dixie To Cardiff,,0,2759038,50241,1,1
5,26FE23-MABlock-Saturday-22,29392565,5 N Dixie To Cardiff,,0,2759039,50241,1,1
5,26FE23-MABlock-Saturday-22,29392566,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392567,5 N Dixie To Cardiff,,0,2759040,50241,1,1
5,26FE23-MABlock-Saturday-22,29392568,5 N Dixie To Cardiff,,0,2759038,50241,1,1
5,26FE23-MABlock-Saturday-22,29392569,5 N Dixie To Cardiff,,0,2759027,50241,1,1
5,26FE23-MABlock-Saturday-22,29392570,5 N Dixie To Cardiff,,0,2759039,50241,1,1
5,26FE23-MABlock-Saturday-22,29392571,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392572,5 N Dixie To Cardiff,,0,2759040,50241,1,1
5,26FE23-MABlock-Saturday-22,29392573,5 N Dixie To Cardiff,,0,2759038,50241,1,1
5,26FE23-MABlock-Saturday-22,29392574,5 N Dixie To Cardiff,,0,2759027,50241,1,1
5,26FE23-MABlock-Saturday-22,29392575,5 N Dixie To Cardiff,,0,2759039,50241,1,1
5,26FE23-MABlock-Saturday-22,29392576,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392577,5 N Dixie To Cardiff,,0,2759040,50241,1,1
5,26FE23-MABlock-Saturday-22,29392578,5 N Dixie To Cardiff,,0,2759038,50241,1,1
5,26FE23-MABlock-Saturday-22,29392579,5 N Dixie To Cardiff,,0,2759027,50241,1,1
5,26FE23-MABlock-Saturday-22,29392580,5 N Dixie To Cardiff,,0,2759039,50241,1,1
5,26FE23-MABlock-Saturday-22,29392581,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392582,5 N Dixie To Cardiff,,0,2759040,50241,1,1
5,26FE23-MABlock-Saturday-22,29392583,5 N Dixie To Cardiff,,0,2759038,50241,1,1
5,26FE23-MABlock-Saturday-22,29392584,5 N Dixie To Cardiff,,0,2759027,50241,1,1
5,26FE23-MABlock-Saturday-22,29392585,5 N Dixie To Cardiff,,0,2759039,50241,1,1
5,26FE23-MABlock-Saturday-22,29392586,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392587,5 N Dixie To Cardiff,,0,2759040,50241,1,1
5,26FE23-MABlock-Saturday-22,29392588,5 N Dixie To Cardiff,,0,2759038,50241,1,1
5,26FE23-MABlock-Saturday-22,29392589,5 N Dixie To Cardiff,,0,2759027,50241,1,1
5,26FE23-MABlock-Saturday-22,29392590,5 N Dixie To Cardiff,,0,2759039,50241,1,1
5,26FE23-MABlock-Saturday-22,29392591,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392592,5 N Dixie To Cardiff,,0,2759040,50241,1,1
5,26FE23-MABlock-Saturday-22,29392593,5 N Dixie To Cardiff,,0,2759038,50241,1,1
5,26FE23-MABlock-Saturday-22,29392594,5 N Dixie To Cardiff,,0,2759027,50241,1,1
5,26FE23-MABlock-Saturday-22,29392595,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392596,5 N Dixie To Cardiff,,0,2759038,50241,1,1
5,26FE23-MABlock-Saturday-22,29392597,5 N Dixie To Cardiff,,0,2759027,50241,1,1
5,26FE23-MABlock-Saturday-22,29392598,5 N Dixie To Cardiff,,0,2759037,50241,1,1
5,26FE23-MABlock-Saturday-22,29392599,5 N Dixie To Cardiff,,0,2759038,50241,1,1
107,26FE23-MABlock-Saturday-22,29392600,107 N Express Malton Exp,,0,2759028,1070213,1,1
